name,rating,location,niche_grade,acceptance_rate (%),net_price ($),SAT_range,city,state,SAT_low,SAT_high,SAT_average,state_full,state_lat,state_lng,city_lat,city_lng,college_lat,college_lng
Sarah Lawrence College,403,"Bronxville, NY",B+,53,40630.0,1240-1420,Bronxville,NY,1240.0,1420.0,1330.0,New York,43.299428,-74.217933,40.93815439999999,-73.8320784,40.93459,-73.8455821
Berry College,404,"Mount Berry, GA",B+,71,25192.0,1090-1320,Mount Berry,GA,1090.0,1320.0,1205.0,Georgia,32.157435,-82.907123,34.2853865,-85.18810909999999,34.290361,-85.189199
University of Mobile,405,"Mobile, AL",B+,46,21847.0,1010-1160,Mobile,AL,1010.0,1160.0,1085.0,Alabama,32.318231,-86.902298,30.6953657,-88.0398912,30.79250759999999,-88.13134869999999
Georgia Southern University,406,"Statesboro, GA",B+,54,15374.0,1050-1200,Statesboro,GA,1050.0,1200.0,1125.0,Georgia,32.157435,-82.907123,32.4487876,-81.7831674,32.42054890000001,-81.78653469999999
Hofstra University,407,"Hempstead, NY",B+,68,32975.0,1160-1340,Hempstead,NY,1160.0,1340.0,1250.0,New York,43.299428,-74.217933,40.7062128,-73.6187397,40.7166872,-73.5993965
Southern Wesleyan University,408,"Central, SC",B+,35,17978.0,950-1150,Central,SC,950.0,1150.0,1050.0,South Carolina,33.836081,-81.163725,34.7242749,-82.7812526,34.7279866,-82.76513779999999
Monmouth University,409,"West Long Branch, NJ",B+,77,30945.0,1050-1240,West Long Branch,NJ,1050.0,1240.0,1145.0,New Jersey,40.058324,-74.405661,40.2903891,-74.0176381,40.2802758,-74.0054114
Gordon College,410,"Wenham, MA",B+,74,29047.0,1060-1310,Wenham,MA,1060.0,1310.0,1185.0,Massachusetts,42.407211,-71.382437,42.604261,-70.8911612,42.5907969,-70.8237211
"Penn State Fayette, The Eberly Campus",411,"Lemont Furnace, PA",B+,80,16496.0,960-1190,Lemont Furnace,PA,960.0,1190.0,1075.0,Pennsylvania,41.203322,-77.194525,39.9106962,-79.66424409999999,39.9459689,-79.6604265
Salisbury University,412,"Salisbury, MD",B+,74,19271.0,1080-1230,Salisbury,MD,1080.0,1230.0,1155.0,Maryland,39.045755,-76.641271,38.3606736,-75.5993692,38.3453519,-75.606138
Oklahoma City University,413,"Oklahoma City, OK",B+,75,24264.0,1100-1300,Oklahoma City,OK,1100.0,1300.0,1200.0,Oklahoma,35.007752,-97.092877,35.4675602,-97.5164276,35.495481,-97.5410111
University of Nebraska at Omaha,414,"Omaha, NE",B+,83,12899.0,840-1100,Omaha,NE,840.0,1100.0,970.0,Nebraska,41.492537,-99.901813,41.2565369,-95.9345034,41.2580268,-96.010696
Ithaca College,415,"Ithaca, NY",B+,73,34942.0,,Ithaca,NY,,,,New York,43.299428,-74.217933,42.4439614,-76.5018807,42.4244847,-76.4937786
Mount Saint Mary's University - Los Angeles,416,"Los Angeles, CA",B+,90,29708.0,920-1170,Los Angeles,CA,920.0,1170.0,1045.0,California,36.778261,-119.417932,34.0522342,-118.2436849,34.085238,-118.4823817
California Institute of the Arts,417,"Valencia, CA",B+,25,54594.0,,Valencia,CA,,,,California,36.778261,-119.417932,34.419837,-118.5627013,34.3927517,-118.5673382
Western Michigan University,418,"Kalamazoo, MI",B+,80,17028.0,1000-1210,Kalamazoo,MI,1000.0,1210.0,1105.0,Michigan,44.314844,-85.602364,42.2917069,-85.5872286,42.2826709,-85.6146739
Beloit College,419,"Beloit, WI",B+,62,24493.0,1080-1380,Beloit,WI,1080.0,1380.0,1230.0,Wisconsin,43.78444,-88.787868,42.5083482,-89.03177649999999,42.5030333,-89.0309048
Eckerd College,420,"St. Petersburg, FL",B+,67,36033.0,1090-1280,St. Petersburg,FL,1090.0,1280.0,1185.0,Florida,27.664827,-81.515754,27.7676008,-82.64029149999999,27.7147304,-82.6864622
College of Charleston,421,"Charleston, SC",B+,78,19764.0,1080-1260,Charleston,SC,1080.0,1260.0,1170.0,South Carolina,33.836081,-81.163725,32.7764749,-79.93105120000001,32.7882207,-79.9591561
University of Washington - Tacoma,422,"Tacoma, WA",B+,87,10620.0,980-1190,Tacoma,WA,980.0,1190.0,1085.0,Washington,47.751074,-120.740139,47.2528768,-122.4442906,47.2450749,-122.4380389
New College of Florida,423,"Sarasota, FL",B+,73,11028.0,1180-1360,Sarasota,FL,1180.0,1360.0,1270.0,Florida,27.664827,-81.515754,27.3364347,-82.53065269999999,27.384828,-82.558703
University of Mary,424,"Bismarck, ND",B+,74,17903.0,1050-1280,Bismarck,ND,1050.0,1280.0,1165.0,North Dakota,47.551493,-101.002012,46.8083268,-100.7837392,46.7218585,-100.7529974
Le Moyne College,425,"Syracuse, NY",B+,74,23067.0,1070-1280,Syracuse,NY,1070.0,1280.0,1175.0,New York,43.299428,-74.217933,43.0481221,-76.14742439999999,43.0497018,-76.0855042
Grand Valley State University,426,"Allendale, MI",B+,83,16860.0,1050-1250,Allendale,MI,1050.0,1250.0,1150.0,Michigan,44.314844,-85.602364,42.97219339999999,-85.9540407,42.9641221,-85.8890404
Saint Mary's College of California,427,"Moraga, CA",B+,81,36613.0,1060-1240,Moraga,CA,1060.0,1240.0,1150.0,California,36.778261,-119.417932,37.8349263,-122.1296871,37.8401949,-122.1112619
Knox College,428,"Galesburg, IL",B+,68,23476.0,1090-1350,Galesburg,IL,1090.0,1350.0,1220.0,Illinois,40.633125,-89.398528,40.94781580000001,-90.3712395,40.9433331,-90.3704499
Bellarmine University,429,"Louisville, KY",B+,66,23158.0,1060-1260,Louisville,KY,1060.0,1260.0,1160.0,Kentucky,37.839333,-84.270018,38.2526647,-85.7584557,38.2184939,-85.7055271
The Christ College of Nursing & Health Sciences,430,"Cincinnati, OH",B+,52,17443.0,960-1100,Cincinnati,OH,960.0,1100.0,1030.0,Ohio,40.417287,-82.907123,39.1031182,-84.5120196,39.1217858,-84.5094924
Stonehill College,431,"Easton, MA",B+,68,35409.0,1030-1230,Easton,MA,1030.0,1230.0,1130.0,Massachusetts,42.407211,-71.382437,42.0245442,-71.1286594,42.058162,-71.08080029999999
Lubbock Christian University,432,"Lubbock, TX",B+,91,23672.0,960-1170,Lubbock,TX,960.0,1170.0,1065.0,Texas,31.968599,-99.901813,33.5778631,-101.8551665,33.5772191,-101.9347655
Northwest Nazarene University,433,"Nampa, ID",B+,86,20559.0,990-1190,Nampa,ID,990.0,1190.0,1090.0,Idaho,44.068202,-114.742041,43.5788175,-116.55978,43.56148109999999,-116.5665422
Adelphi University,434,"Garden City, NY",B+,74,28130.0,1060-1250,Garden City,NY,1060.0,1250.0,1155.0,New York,43.299428,-74.217933,40.7267682,-73.6342954,40.7198865,-73.6522537
California State University - Chico,435,"Chico, CA",B+,72,14843.0,990-1190,Chico,CA,990.0,1190.0,1090.0,California,36.778261,-119.417932,39.7284944,-121.8374777,39.7287566,-121.8476287
College of Saint Mary,436,"Omaha, NE",B+,49,14299.0,,Omaha,NE,,,,Nebraska,41.492537,-99.901813,41.2565369,-95.9345034,41.23997190000001,-96.0219357
Gannon University,437,"Erie, PA",B+,76,22009.0,1030-1240,Erie,PA,1030.0,1240.0,1135.0,Pennsylvania,41.203322,-77.194525,42.12922409999999,-80.085059,42.1282555,-80.0867478
Belhaven University,438,"Jackson, MS",B+,49,17840.0,902-1180,Jackson,MS,902.0,1180.0,1041.0,Mississippi,32.354668,-89.398528,32.2987573,-90.1848103,32.320011,-90.1690869
Martin Luther College,439,"New Ulm, MN",B+,84,20154.0,1070-1320,New Ulm,MN,1070.0,1320.0,1195.0,Minnesota,46.729553,-94.6859,44.3144394,-94.4593018,44.3045605,-94.4720672
Monroe College - Bronx/New Rochelle,440,"Bronx, NY",B+,48,11468.0,,Bronx,NY,,,,New York,43.299428,-74.217933,40.8447819,-73.8648268,40.9102616,-73.7789532
Stockton University,441,"Galloway, NJ",B+,76,17815.0,1020-1210,Galloway,NJ,1020.0,1210.0,1115.0,New Jersey,40.058324,-74.405661,39.4928235,-74.5596879,39.4919685,-74.53097749999999
Coe College,442,"Cedar Rapids, IA",B+,63,21081.0,1080-1300,Cedar Rapids,IA,1080.0,1300.0,1190.0,Iowa,41.878003,-93.097702,41.9778795,-91.6656232,41.98844090000001,-91.6589797
Illinois State University,443,"Normal, IL",B+,82,20093.0,1020-1220,Normal,IL,1020.0,1220.0,1120.0,Illinois,40.633125,-89.398528,40.5142026,-88.9906312,40.5120479,-88.9931683
University of Hawaii at Manoa,444,"Honolulu, HI",B+,58,15441.0,1070-1270,Honolulu,HI,1070.0,1270.0,1170.0,Hawaii,19.898682,-155.665857,21.3069444,-157.8583333,21.296939,-157.8171118
Baldwin Wallace University,445,"Berea, OH",B+,73,23832.0,1040-1250,Berea,OH,1040.0,1250.0,1145.0,Ohio,40.417287,-82.907123,41.3661614,-81.8543026,41.37111650000001,-81.8478088
The College of St. Scholastica,446,"Duluth, MN",B+,76,24636.0,1050-1270,Duluth,MN,1050.0,1270.0,1160.0,Minnesota,46.729553,-94.6859,46.78667189999999,-92.1004852,46.8163661,-92.1080999
California Lutheran University,447,"Thousand Oaks, CA",B+,71,29693.0,1070-1250,Thousand Oaks,CA,1070.0,1250.0,1160.0,California,36.778261,-119.417932,34.1705609,-118.8375937,34.2248993,-118.878853
Marietta College,448,"Marietta, OH",B+,71,21483.0,1010-1250,Marietta,OH,1010.0,1250.0,1130.0,Ohio,40.417287,-82.907123,39.41535200000001,-81.45484359999999,39.4164811,-81.4498947
University of North Carolina - Greensboro,449,"Greensboro, NC",B+,82,11108.0,1010-1180,Greensboro,NC,1010.0,1180.0,1095.0,North Carolina,35.759573,-79.0193,36.0726354,-79.7919754,36.0689296,-79.8101976
Montclair State University,450,"Montclair, NJ",B+,76,15890.0,990-1180,Montclair,NJ,990.0,1180.0,1085.0,New Jersey,40.058324,-74.405661,40.8259007,-74.2090053,40.8665476,-74.1976196
University of Louisiana - Lafayette,451,"Lafayette, LA",B+,68,12184.0,1020-1270,Lafayette,LA,1020.0,1270.0,1145.0,Louisiana,31.244823,-92.145024,30.2240897,-92.0198427,30.2114404,-92.0204121
Shenandoah University,452,"Winchester, VA",B+,74,29311.0,1000-1200,Winchester,VA,1000.0,1200.0,1100.0,Virginia,37.431573,-78.656894,39.1856597,-78.1633341,39.1660159,-78.1583388
University of South Dakota,453,"Vermillion, SD",B+,86,17689.0,990-1180,Vermillion,SD,990.0,1180.0,1085.0,South Dakota,43.969515,-99.901813,42.7794417,-96.9292104,42.7883015,-96.9253381
Abilene Christian University,454,"Abilene, TX",B+,61,27883.0,1020-1230,Abilene,TX,1020.0,1230.0,1125.0,Texas,31.968599,-99.901813,32.4487364,-99.73314390000002,32.469732,-99.708098
West Texas A&M University,455,"Canyon, TX",B+,69,12982.0,940-1140,Canyon,TX,940.0,1140.0,1040.0,Texas,31.968599,-99.901813,34.9803342,-101.9188024,31.8023057,-97.0909551
Indiana Wesleyan University,456,"Marion, IN",B+,67,21619.0,1020-1230,Marion,IN,1020.0,1230.0,1125.0,Indiana,40.551217,-85.602364,40.5583739,-85.6591442,40.5169946,-85.6626462
American Musical & Dramatic Academy New York,457,"New York, NY",B+,31,43810.0,,New York,NY,,,,New York,43.299428,-74.217933,40.7127753,-74.0059728,40.02514000000001,-76.200582
University of California - Merced,458,"Merced, CA",B+,72,14013.0,1000-1180,Merced,CA,1000.0,1180.0,1090.0,California,36.778261,-119.417932,37.3021632,-120.4829677,37.3660652,-120.4224179
CUNY City College of New York,459,"New York, NY",B+,46,3397.0,1040-1250,New York,NY,1040.0,1250.0,1145.0,New York,43.299428,-74.217933,40.7127753,-74.0059728,40.8200471,-73.9492724
Montana Technological University,460,"Butte, MT",B+,91,13547.0,1080-1260,Butte,MT,1080.0,1260.0,1170.0,Montana,46.879682,-110.362566,46.0038232,-112.5347775,46.0116149,-112.5569969
University of St. Francis - Illinois,461,"Joliet, IL",B+,46,17687.0,1030-1220,Joliet,IL,1030.0,1220.0,1125.0,Illinois,40.633125,-89.398528,41.525031,-88.0817251,41.5332096,-88.09758579999999
Bowling Green State University,462,"Bowling Green, OH",B+,72,17427.0,880-1100,Bowling Green,OH,880.0,1100.0,990.0,Ohio,40.417287,-82.907123,41.3747744,-83.6513229,41.3797788,-83.6300826
Dunwoody College of Technology,463,"Minneapolis, MN",B+,97,23576.0,,Minneapolis,MN,,,,Minnesota,46.729553,-94.6859,44.977753,-93.2650108,44.9724015,-93.2904136
Salve Regina University,464,"Newport, RI",B+,74,36646.0,1020-1190,Newport,RI,1020.0,1190.0,1105.0,Rhode Island,41.580095,-71.477429,41.4901024,-71.3128285,41.4714594,-71.30063679999999
Berklee College of Music,465,"Boston, MA",B+,51,43744.0,,Boston,MA,,,,Massachusetts,42.407211,-71.382437,42.3600825,-71.0588801,42.3482899,-71.0844836
University of Minnesota - Rochester,466,"Rochester, MN",B+,60,16314.0,1040-1250,Rochester,MN,1040.0,1250.0,1145.0,Minnesota,46.729553,-94.6859,44.0121221,-92.4801989,44.0223461,-92.4634102
Spalding University,467,"Louisville, KY",B,79,22314.0,930-1150,Louisville,KY,930.0,1150.0,1040.0,Kentucky,37.839333,-84.270018,38.2526647,-85.7584557,38.2414273,-85.75741959999999
SUNY Oneonta,468,"Oneonta, NY",B,56,15688.0,980-1180,Oneonta,NY,980.0,1180.0,1080.0,New York,43.299428,-74.217933,42.4528571,-75.0637746,42.46876899999999,-75.06515499999999
"University at Albany, SUNY",469,"Albany, NY",B,54,16769.0,1090-1250,Albany,NY,1090.0,1250.0,1170.0,New York,43.299428,-74.217933,42.6525793,-73.7562317,42.6850273,-73.8247903
University of New Hampshire at Manchester,470,"Manchester, NH",B,91,12608.0,1000-1210,Manchester,NH,1000.0,1210.0,1105.0,New Hampshire,43.193852,-71.572395,42.9956397,-71.4547891,42.9871109,-71.4686876
California State Polytechnic University - Pomona,471,"Pomona, CA",B,55,12843.0,1010-1270,Pomona,CA,1010.0,1270.0,1140.0,California,36.778261,-119.417932,34.055103,-117.7499909,34.0583116,-117.8217728
Rowan University,472,"Glassboro, NJ",B,74,22805.0,1040-1270,Glassboro,NJ,1040.0,1270.0,1155.0,New Jersey,40.058324,-74.405661,39.70289229999999,-75.1118422,39.7099689,-75.1191932
Texas A&M International University,473,"Laredo, TX",B,54,3323.0,910-1100,Laredo,TX,910.0,1100.0,1005.0,Texas,31.968599,-99.901813,27.5035613,-99.5075519,30.6090918,-96.3337124
University of Alaska Southeast,474,"Juneau, AK",B,61,11000.0,,Juneau,AK,,,,Alaska,63.588753,-154.493062,58.3019444,-134.4197221,58.38552139999999,-134.6407459
Jacksonville State University,475,"Jacksonville, AL",B,55,10689.0,930-1160,Jacksonville,AL,930.0,1160.0,1045.0,Alabama,32.318231,-86.902298,33.8137125,-85.76135359999999,33.8230953,-85.7681921
Vanguard University of Southern California,476,"Costa Mesa, CA",B,49,20376.0,970-1160,Costa Mesa,CA,970.0,1160.0,1065.0,California,36.778261,-119.417932,33.6638439,-117.9047429,33.6616914,-117.9011209
St. Joseph's College - New York,477,"Brooklyn, NY",B,71,16363.0,990-1190,Brooklyn,NY,990.0,1190.0,1090.0,New York,43.299428,-74.217933,40.6781784,-73.9441579,40.6904914,-73.9676776
South Dakota State University,478,"Brookings, SD",B,90,18195.0,1050-1260,Brookings,SD,1050.0,1260.0,1155.0,South Dakota,43.969515,-99.901813,44.3113573,-96.7983877,44.3191071,-96.7835182
Juniata College,479,"Huntingdon, PA",B,71,26844.0,,Huntingdon,PA,,,,Pennsylvania,41.203322,-77.194525,40.48479589999999,-78.0102813,40.5001397,-78.01589779999999
Simmons University,480,"Boston, MA",B,73,30841.0,1110-1290,Boston,MA,1110.0,1290.0,1200.0,Massachusetts,42.407211,-71.382437,42.3600825,-71.0588801,42.339063,-71.10043759999999
Xavier University,481,"Cincinnati, OH",B,76,32429.0,1070-1280,Cincinnati,OH,1070.0,1280.0,1175.0,Ohio,40.417287,-82.907123,39.1031182,-84.5120196,39.1499074,-84.4740892
California State University - Maritime Academy,482,"Vallejo, CA",B,76,18882.0,960-1190,Vallejo,CA,960.0,1190.0,1075.0,California,36.778261,-119.417932,38.1040864,-122.2566367,38.0689193,-122.2303477
Minot State University,483,"Minot, ND",B,67,11635.0,910-1140,Minot,ND,910.0,1140.0,1025.0,North Dakota,47.551493,-101.002012,48.2329668,-101.2922906,48.2486186,-101.3014106
College for Creative Studies,484,"Detroit, MI",B,44,38539.0,960-1190,Detroit,MI,960.0,1190.0,1075.0,Michigan,44.314844,-85.602364,42.331427,-83.0457538,42.3674718,-83.07403169999999
Florida College,485,"Temple Terrace, FL",B,75,19964.0,970-1220,Temple Terrace,FL,970.0,1220.0,1095.0,Florida,27.664827,-81.515754,28.0352964,-82.3892596,28.034575,-82.3834526
Saint Vincent College - Pennsylvania,486,"Latrobe, PA",B,68,21426.0,1030-1240,Latrobe,PA,1030.0,1240.0,1135.0,Pennsylvania,41.203322,-77.194525,40.3211808,-79.37948109999999,40.2941827,-79.4000573
Western Washington University,487,"Bellingham, WA",B,90,17728.0,1060-1280,Bellingham,WA,1060.0,1280.0,1170.0,Washington,47.751074,-120.740139,48.7519112,-122.4786854,48.7342877,-122.4866103
Nova Southeastern University,488,"Fort Lauderdale, FL",B,80,24776.0,1070-1280,Fort Lauderdale,FL,1070.0,1280.0,1175.0,Florida,27.664827,-81.515754,26.1224386,-80.13731740000001,26.0800444,-80.2453353
Regis University,489,"Denver, CO",B,71,27565.0,1030-1240,Denver,CO,1030.0,1240.0,1135.0,Colorado,39.550051,-105.782067,39.7392358,-104.990251,39.7896087,-105.0302396
Metropolitan State University - Minnesota,490,"St. Paul, MN",B,56,15056.0,,St. Paul,MN,,,,Minnesota,46.729553,-94.6859,44.9537029,-93.0899578,44.9574183,-93.0744273
Ball State University,491,"Muncie, IN",B,77,13533.0,1080-1240,Muncie,IN,1080.0,1240.0,1160.0,Indiana,40.551217,-85.602364,40.1933767,-85.3863599,40.2049604,-85.40628459999999
University of Wisconsin - Whitewater,492,"Whitewater, WI",B,79,12309.0,890-1110,Whitewater,WI,890.0,1110.0,1000.0,Wisconsin,43.78444,-88.787868,42.83362049999999,-88.7323272,42.8416843,-88.7427628
Indiana University-Purdue University - Indianapolis (IUPUI),493,"Indianapolis, IN",B,81,9807.0,1000-1200,Indianapolis,IN,1000.0,1200.0,1100.0,Indiana,40.551217,-85.602364,39.768403,-86.158068,39.7749927,-86.1772798
Trinity Christian College,494,"Palos Heights, IL",B,69,23177.0,970-1150,Palos Heights,IL,970.0,1150.0,1060.0,Illinois,40.633125,-89.398528,41.6680885,-87.7964416,41.6685006,-87.7829683
California State University - Northridge,495,"Northridge, CA",B,59,8694.0,910-1130,Northridge,CA,910.0,1130.0,1020.0,California,36.778261,-119.417932,34.2381251,-118.530123,34.2410366,-118.5276745
East Carolina University,496,"Greenville, NC",B,79,13635.0,1040-1190,Greenville,NC,1040.0,1190.0,1115.0,North Carolina,35.759573,-79.0193,35.612661,-77.3663538,35.6068806,-77.3665364
Pacific University Oregon,497,"Forest Grove, OR",B,87,29432.0,1060-1260,Forest Grove,OR,1060.0,1260.0,1160.0,Oregon,43.804133,-120.554201,45.5196767,-123.1121017,45.5243174,-123.1103252
Avila University,498,"Kansas City, MO",B,41,17048.0,1000-1160,Kansas City,MO,1000.0,1160.0,1080.0,Missouri,37.964253,-91.831833,39.0997265,-94.5785667,38.9123643,-94.5914699
Pittsburg State University,499,"Pittsburg, KS",B,96,13847.0,920-1180,Pittsburg,KS,920.0,1180.0,1050.0,Kansas,39.011902,-98.484246,37.410884,-94.70496,37.3902857,-94.6915709
"Minnesota State University, Mankato",500,"Mankato, MN",B,63,14464.0,886-1106,Mankato,MN,886.0,1106.0,996.0,Minnesota,46.729553,-94.6859,44.1635775,-93.9993996,44.1513247,-94.0005078
Andrews University,501,"Berrien Springs, MI",B,67,22291.0,1060-1360,Berrien Springs,MI,1060.0,1360.0,1210.0,Michigan,44.314844,-85.602364,41.9464342,-86.338905,41.9646127,-86.35946609999999
University of Texas - Arlington,502,"Arlington, TX",B,83,14445.0,1040-1250,Arlington,TX,1040.0,1250.0,1145.0,Texas,31.968599,-99.901813,32.735687,-97.1080656,32.7292117,-97.1151971
Emporia State University,503,"Emporia, KS",B,85,14319.0,950-1060,Emporia,KS,950.0,1060.0,1005.0,Kansas,39.011902,-98.484246,38.403903,-96.1816626,38.4162018,-96.1792715
Texas State University,504,"San Marcos, TX",B,81,13178.0,1010-1180,San Marcos,TX,1010.0,1180.0,1095.0,Texas,31.968599,-99.901813,29.8832749,-97.9413941,29.888411,-97.938351
North Park University,505,"Chicago, IL",B,48,20068.0,970-1180,Chicago,IL,970.0,1180.0,1075.0,Illinois,40.633125,-89.398528,41.8781136,-87.6297982,41.975259,-87.70992299999999
Embry-Riddle Aeronautical University - Worldwide,506,"Daytona Beach, FL",B,62,20500.0,,Daytona Beach,FL,,,,Florida,27.664827,-81.515754,29.2108147,-81.0228331,38.2719001,-121.9388656
Everglades University,507,"Boca Raton, FL",B,75,29365.0,,Boca Raton,FL,,,,Florida,27.664827,-81.515754,26.3683064,-80.1289321,26.3917512,-80.106239
Rutgers University - Camden,508,"Camden, NJ",B,79,13844.0,980-1170,Camden,NJ,980.0,1170.0,1075.0,New Jersey,40.058324,-74.405661,39.9259463,-75.1196199,39.9485343,-75.1219278
Purdue University Northwest,509,"Hammond, IN",B,29,10157.0,980-1160,Hammond,IN,980.0,1160.0,1070.0,Indiana,40.551217,-85.602364,41.5833688,-87.5000412,41.5797663,-87.4740171
Ursinus College,510,"Collegeville, PA",B,79,30421.0,1150-1350,Collegeville,PA,1150.0,1350.0,1250.0,Pennsylvania,41.203322,-77.194525,40.1856597,-75.451571,40.19396769999999,-75.4563232
CUNY Queens College,511,"Queens, NY",B,49,4471.0,1040-1200,Queens,NY,1040.0,1200.0,1120.0,New York,43.299428,-74.217933,40.7282239,-73.7948516,40.73664369999999,-73.8200894
SUNY Oswego,512,"Oswego, NY",B,54,15762.0,1070-1240,Oswego,NY,1070.0,1240.0,1155.0,New York,43.299428,-74.217933,43.4553461,-76.5104973,43.45139280000001,-76.5425285
The King's College - New York,513,"New York, NY",B,42,34069.0,1100-1310,New York,NY,1100.0,1310.0,1205.0,New York,43.299428,-74.217933,40.7127753,-74.0059728,40.7066799,-74.01234
University of Hawaii - West Oahu,514,"Kapolei, HI",B,84,11766.0,940-1100,Kapolei,HI,940.0,1100.0,1020.0,Hawaii,19.898682,-155.665857,21.3353909,-158.0568965,21.3561926,-158.056219
Hope International University,515,"Fullerton, CA",B,37,20850.0,910-1070,Fullerton,CA,910.0,1070.0,990.0,California,36.778261,-119.417932,33.8703645,-117.9242123,33.876788,-117.8854268
Marian University Indianapolis,516,"Indianapolis, IN",B,62,20572.0,970-1180,Indianapolis,IN,970.0,1180.0,1075.0,Indiana,40.551217,-85.602364,39.768403,-86.158068,39.8181325,-86.20275360000001
University of South Alabama,517,"Mobile, AL",B,79,13624.0,1030-1220,Mobile,AL,1030.0,1220.0,1125.0,Alabama,32.318231,-86.902298,30.6953657,-88.0398912,30.6959406,-88.184236
The University of West Alabama,518,"Livingston, AL",B,35,15383.0,860-1020,Livingston,AL,860.0,1020.0,940.0,Alabama,32.318231,-86.902298,32.5843025,-88.1872475,32.5971376,-88.1869512
Elon University,519,"Elon, NC",B,78,36564.0,1160-1320,Elon,NC,1160.0,1320.0,1240.0,North Carolina,35.759573,-79.0193,36.1006989,-79.50665240000001,36.1026877,-79.5023313
Boise State University,520,"Boise, ID",B,77,13237.0,1030-1230,Boise,ID,1030.0,1230.0,1130.0,Idaho,44.068202,-114.742041,43.6150186,-116.2023137,43.6026952,-116.2014604
Brigham Young University - Idaho,521,"Rexburg, ID",B,96,7038.0,990-1200,Rexburg,ID,990.0,1200.0,1095.0,Idaho,44.068202,-114.742041,43.8231096,-111.7924237,43.8144101,-111.783255
University of Memphis,522,"Memphis, TN",B,85,13481.0,1010-1230,Memphis,TN,1010.0,1230.0,1120.0,Tennessee,35.517491,-86.580447,35.1495343,-90.0489801,35.1187498,-89.9374928
Stephen F. Austin State University,523,"Nacogdoches, TX",B,68,12866.0,990-1180,Nacogdoches,TX,990.0,1180.0,1085.0,Texas,31.968599,-99.901813,31.6039455,-94.656004,31.6206018,-94.6450602
Troy University,524,"Troy, AL",B,88,12951.0,930-1090,Troy,AL,930.0,1090.0,1010.0,Alabama,32.318231,-86.902298,31.8087678,-85.969951,31.8010955,-85.9572999
Lawrence Technological University,525,"Southfield, MI",B,79,32406.0,1020-1270,Southfield,MI,1020.0,1270.0,1145.0,Michigan,44.314844,-85.602364,42.4733688,-83.2218731,42.47483649999999,-83.2503021
Arizona State University - West Campus,526,"Glendale, AZ",B,82,9349.0,1040-1270,Glendale,AZ,1040.0,1270.0,1155.0,Arizona,34.048928,-111.093731,33.5386523,-112.1859866,33.6069689,-112.15965
Manchester University,527,"North Manchester, IN",B,56,17938.0,865-1090,North Manchester,IN,865.0,1090.0,977.5,Indiana,40.551217,-85.602364,41.0006005,-85.768597,41.0111723,-85.7603577
Elmhurst University,528,"Elmhurst, IL",B,68,22791.0,990-1210,Elmhurst,IL,990.0,1210.0,1100.0,Illinois,40.633125,-89.398528,41.8994744,-87.9403418,41.8969889,-87.9471365
St. Edward's University,529,"Austin, TX",B,88,28214.0,1060-1240,Austin,TX,1060.0,1240.0,1150.0,Texas,31.968599,-99.901813,30.267153,-97.7430608,30.2289467,-97.7526464
Westminster College - Utah,530,"Salt Lake City, UT",B,100,22971.0,1000-1300,Salt Lake City,UT,1000.0,1300.0,1150.0,Utah,39.32098,-111.093731,40.7607793,-111.8910474,40.7322206,-111.8549815
Hamline University,531,"St. Paul, MN",B,68,22253.0,1000-1260,St. Paul,MN,1000.0,1260.0,1130.0,Minnesota,46.729553,-94.6859,44.9537029,-93.0899578,44.9656861,-93.1650999
Florida A&M University,532,"Tallahassee, FL",B,36,14610.0,1030-1160,Tallahassee,FL,1030.0,1160.0,1095.0,Florida,27.664827,-81.515754,30.4382559,-84.28073289999999,30.3848991,-84.2291968
Queens University of Charlotte,533,"Charlotte, NC",B,65,24286.0,1040-1240,Charlotte,NC,1040.0,1240.0,1140.0,North Carolina,35.759573,-79.0193,35.2270869,-80.8431267,35.188626,-80.83297240000002
Dominican University,534,"River Forest, IL",B,64,19280.0,1000-1200,River Forest,IL,1000.0,1200.0,1100.0,Illinois,40.633125,-89.398528,41.8939617,-87.81984779999999,41.902411,-87.822057
Albion College,535,"Albion, MI",B,69,18532.0,990-1200,Albion,MI,990.0,1200.0,1095.0,Michigan,44.314844,-85.602364,42.243097,-84.7530304,42.2440064,-84.7451775
Otterbein University,536,"Westerville, OH",B,80,23732.0,1060-1250,Westerville,OH,1060.0,1250.0,1155.0,Ohio,40.417287,-82.907123,40.1266689,-82.9318807,40.1255427,-82.93651919999999
Central College,537,"Pella, IA",B,65,23343.0,980-1240,Pella,IA,980.0,1240.0,1110.0,Iowa,41.878003,-93.097702,41.4080327,-92.916405,41.4005091,-92.9192339
Messiah University,538,"Mechanicsburg, PA",B,76,28867.0,1090-1310,Mechanicsburg,PA,1090.0,1310.0,1200.0,Pennsylvania,41.203322,-77.194525,40.2132692,-77.0080309,40.1582728,-76.9896306
Western Illinois University,539,"Macomb, IL",B,57,15802.0,950-1150,Macomb,IL,950.0,1150.0,1050.0,Illinois,40.633125,-89.398528,40.4592076,-90.6717971,40.4766148,-90.6843599
California State University - Fresno,540,"Fresno, CA",B,58,6002.0,940-1130,Fresno,CA,940.0,1130.0,1035.0,California,36.778261,-119.417932,36.7377981,-119.7871247,36.8133631,-119.7460947
